Sexo,Edad,Provincias,Periodo,Total
Ambos sexos,21 años,Total Nacional,1 de julio de 2014,461639
Ambos sexos,21 años,Total Nacional,1 de enero de 2014,470141
Ambos sexos,21 años,Total Nacional,1 de julio de 2013,470793
Ambos sexos,21 años,Total Nacional,1 de enero de 2013,472821
Ambos sexos,21 años,Total Nacional,1 de julio de 2012,477388
Ambos sexos,21 años,Total Nacional,1 de enero de 2012,482020
Ambos sexos,21 años,Total Nacional,1 de julio de 2011,488161
Ambos sexos,21 años,Total Nacional,1 de enero de 2011,495028
Ambos sexos,21 años,Total Nacional,1 de julio de 2010,501195
Ambos sexos,21 años,Total Nacional,1 de enero de 2010,508399
Ambos sexos,21 años,Total Nacional,1 de julio de 2009,515263
Ambos sexos,21 años,Total Nacional,1 de enero de 2009,521793
Ambos sexos,21 años,Total Nacional,1 de julio de 2008,528111
Ambos sexos,21 años,Total Nacional,1 de enero de 2008,531806
Ambos sexos,21 años,Total Nacional,1 de julio de 2007,534813
Ambos sexos,21 años,Total Nacional,1 de enero de 2007,535671
Ambos sexos,21 años,Total Nacional,1 de julio de 2006,539602
Ambos sexos,21 años,Total Nacional,1 de enero de 2006,545162
Ambos sexos,21 años,Total Nacional,1 de julio de 2005,551075
Ambos sexos,21 años,Total Nacional,1 de enero de 2005,554208
Ambos sexos,21 años,Total Nacional,1 de julio de 2004,563731
Ambos sexos,21 años,Total Nacional,1 de enero de 2004,576966
Ambos sexos,21 años,Total Nacional,1 de julio de 2003,586203
Ambos sexos,21 años,Total Nacional,1 de enero de 2003,594196
Ambos sexos,21 años,Total Nacional,1 de julio de 2002,603353
Ambos sexos,21 años,Total Nacional,1 de enero de 2002,611068
Ambos sexos,21 años,Total Nacional,1 de julio de 2001,617669
Ambos sexos,21 años,Total Nacional,1 de enero de 2001,628538
Ambos sexos,21 años,Total Nacional,1 de julio de 2000,645838
Ambos sexos,21 años,Total Nacional,1 de enero de 2000,662931
Ambos sexos,21 años,Total Nacional,1 de julio de 1999,668355
Ambos sexos,21 años,Total Nacional,1 de enero de 1999,673610
Ambos sexos,21 años,Total Nacional,1 de julio de 1998,683271
Ambos sexos,21 años,Total Nacional,1 de enero de 1998,693177
Ambos sexos,21 años,Total Nacional,1 de julio de 1997,692828
Ambos sexos,21 años,Total Nacional,1 de enero de 1997,692644
Ambos sexos,21 años,Total Nacional,1 de julio de 1996,689392
Ambos sexos,21 años,Total Nacional,1 de enero de 1996,686054
Ambos sexos,21 años,Total Nacional,1 de julio de 1995,679722
Ambos sexos,21 años,Total Nacional,1 de enero de 1995,673602
Ambos sexos,21 años,Total Nacional,1 de julio de 1994,674099
Ambos sexos,21 años,Total Nacional,1 de enero de 1994,674878
Ambos sexos,21 años,Total Nacional,1 de julio de 1993,669159
Ambos sexos,21 años,Total Nacional,1 de enero de 1993,663394
Ambos sexos,21 años,Total Nacional,1 de julio de 1992,659597
Ambos sexos,21 años,Total Nacional,1 de enero de 1992,655858
Ambos sexos,21 años,Total Nacional,1 de julio de 1991,650882
Ambos sexos,21 años,Total Nacional,1 de enero de 1991,646212
Ambos sexos,21 años,Total Nacional,1 de julio de 1990,645020
Ambos sexos,21 años,Total Nacional,1 de enero de 1990,643911
Ambos sexos,21 años,Total Nacional,1 de julio de 1989,649526
Ambos sexos,21 años,Total Nacional,1 de enero de 1989,655538
Ambos sexos,21 años,Total Nacional,1 de julio de 1988,653720
Ambos sexos,21 años,Total Nacional,1 de enero de 1988,652758
Ambos sexos,21 años,Total Nacional,1 de julio de 1987,652923
Ambos sexos,21 años,Total Nacional,1 de enero de 1987,652657
Ambos sexos,21 años,Total Nacional,1 de julio de 1986,659576
Ambos sexos,21 años,Total Nacional,1 de enero de 1986,666808
Ambos sexos,21 años,Total Nacional,1 de julio de 1985,655181
Ambos sexos,21 años,Total Nacional,1 de enero de 1985,643534
Ambos sexos,21 años,Total Nacional,1 de julio de 1984,634339
Ambos sexos,21 años,Total Nacional,1 de enero de 1984,625027
Ambos sexos,21 años,Total Nacional,1 de julio de 1983,619986
Ambos sexos,21 años,Total Nacional,1 de enero de 1983,614683
Ambos sexos,21 años,Total Nacional,1 de julio de 1982,615514
Ambos sexos,21 años,Total Nacional,1 de enero de 1982,615711
Ambos sexos,21 años,Total Nacional,1 de julio de 1981,607594
Ambos sexos,21 años,Total Nacional,1 de enero de 1981,599422
Ambos sexos,22 años,Total Nacional,1 de julio de 2022,496386
Ambos sexos,22 años,Total Nacional,1 de enero de 2022,485837
Ambos sexos,22 años,Total Nacional,1 de julio de 2021,476503
Ambos sexos,22 años,Total Nacional,1 de enero de 2021,470814
Ambos sexos,22 años,Total Nacional,1 de julio de 2020,471343
Ambos sexos,22 años,Total Nacional,1 de enero de 2020,471089
Ambos sexos,22 años,Total Nacional,1 de julio de 2019,462961
Ambos sexos,22 años,Total Nacional,1 de enero de 2019,456132
Ambos sexos,22 años,Total Nacional,1 de julio de 2018,449540
Ambos sexos,22 años,Total Nacional,1 de enero de 2018,445250
Ambos sexos,22 años,Total Nacional,1 de julio de 2017,443405
Ambos sexos,22 años,Total Nacional,1 de enero de 2017,444002
Ambos sexos,22 años,Total Nacional,1 de julio de 2016,450164
Ambos sexos,22 años,Total Nacional,1 de enero de 2016,457815
Ambos sexos,22 años,Total Nacional,1 de julio de 2015,464477
Ambos sexos,22 años,Total Nacional,1 de enero de 2015,472175
Ambos sexos,22 años,Total Nacional,1 de julio de 2014,471279
Ambos sexos,22 años,Total Nacional,1 de enero de 2014,471980
Ambos sexos,22 años,Total Nacional,1 de julio de 2013,477166
Ambos sexos,22 años,Total Nacional,1 de enero de 2013,483688
Ambos sexos,22 años,Total Nacional,1 de julio de 2012,491318
Ambos sexos,22 años,Total Nacional,1 de enero de 2012,499445
Ambos sexos,22 años,Total Nacional,1 de julio de 2011,505685
Ambos sexos,22 años,Total Nacional,1 de enero de 2011,512591
Ambos sexos,22 años,Total Nacional,1 de julio de 2010,519085
Ambos sexos,22 años,Total Nacional,1 de enero de 2010,526665
Ambos sexos,22 años,Total Nacional,1 de julio de 2009,536219
Ambos sexos,22 años,Total Nacional,1 de enero de 2009,545265
Ambos sexos,22 años,Total Nacional,1 de julio de 2008,554321
Ambos sexos,22 años,Total Nacional,1 de enero de 2008,560746
Ambos sexos,22 años,Total Nacional,1 de julio de 2007,564324
Ambos sexos,22 años,Total Nacional,1 de enero de 2007,565834
Ambos sexos,22 años,Total Nacional,1 de julio de 2006,568269
Ambos sexos,22 años,Total Nacional,1 de enero de 2006,572865
Ambos sexos,22 años,Total Nacional,1 de julio de 2005,586610
Ambos sexos,22 años,Total Nacional,1 de enero de 2005,596799
Ambos sexos,22 años,Total Nacional,1 de julio de 2004,602288
Ambos sexos,22 años,Total Nacional,1 de enero de 2004,612446
Ambos sexos,22 años,Total Nacional,1 de julio de 2003,622944
Ambos sexos,22 años,Total Nacional,1 de enero de 2003,632142
Ambos sexos,22 años,Total Nacional,1 de julio de 2002,634995
Ambos sexos,22 años,Total Nacional,1 de enero de 2002,636435
Ambos sexos,22 años,Total Nacional,1 de julio de 2001,649225
Ambos sexos,22 años,Total Nacional,1 de enero de 2001,666509
Ambos sexos,22 años,Total Nacional,1 de julio de 2000,672055
Ambos sexos,22 años,Total Nacional,1 de enero de 2000,677453
Ambos sexos,22 años,Total Nacional,1 de julio de 1999,686910
Ambos sexos,22 años,Total Nacional,1 de enero de 1999,696561
Ambos sexos,22 años,Total Nacional,1 de julio de 1998,696052
Ambos sexos,22 años,Total Nacional,1 de enero de 1998,695720
Ambos sexos,22 años,Total Nacional,1 de julio de 1997,692503
Ambos sexos,22 años,Total Nacional,1 de enero de 1997,689206
Ambos sexos,22 años,Total Nacional,1 de julio de 1996,682667
Ambos sexos,22 años,Total Nacional,1 de enero de 1996,676322
Ambos sexos,22 años,Total Nacional,1 de julio de 1995,676572
Ambos sexos,22 años,Total Nacional,1 de enero de 1995,677067
Ambos sexos,22 años,Total Nacional,1 de julio de 1994,671371
Ambos sexos,22 años,Total Nacional,1 de enero de 1994,665631
Ambos sexos,22 años,Total Nacional,1 de julio de 1993,661755
Ambos sexos,22 años,Total Nacional,1 de enero de 1993,657928
Ambos sexos,22 años,Total Nacional,1 de julio de 1992,653072
Ambos sexos,22 años,Total Nacional,1 de enero de 1992,648040
Ambos sexos,22 años,Total Nacional,1 de julio de 1991,645156
Ambos sexos,22 años,Total Nacional,1 de enero de 1991,642789
Ambos sexos,22 años,Total Nacional,1 de julio de 1990,648009
Ambos sexos,22 años,Total Nacional,1 de enero de 1990,653565
Ambos sexos,22 años,Total Nacional,1 de julio de 1989,650924
Ambos sexos,22 años,Total Nacional,1 de enero de 1989,649102
Ambos sexos,22 años,Total Nacional,1 de julio de 1988,649676
Ambos sexos,22 años,Total Nacional,1 de enero de 1988,649819
Ambos sexos,22 años,Total Nacional,1 de julio de 1987,656467
Ambos sexos,22 años,Total Nacional,1 de enero de 1987,663379
Ambos sexos,22 años,Total Nacional,1 de julio de 1986,651741
Ambos sexos,22 años,Total Nacional,1 de enero de 1986,640101
Ambos sexos,22 años,Total Nacional,1 de julio de 1985,630985
Ambos sexos,22 años,Total Nacional,1 de enero de 1985,621768
Ambos sexos,22 años,Total Nacional,1 de julio de 1984,616935
Ambos sexos,22 años,Total Nacional,1 de enero de 1984,611860
Ambos sexos,22 años,Total Nacional,1 de julio de 1983,613307
Ambos sexos,22 años,Total Nacional,1 de enero de 1983,614124
Ambos sexos,22 años,Total Nacional,1 de julio de 1982,606092
Ambos sexos,22 años,Total Nacional,1 de enero de 1982,597930
Ambos sexos,22 años,Total Nacional,1 de julio de 1981,595849
Ambos sexos,22 años,Total Nacional,1 de enero de 1981,593884
Ambos sexos,23 años,Total Nacional,1 de julio de 2022,489330
Ambos sexos,23 años,Total Nacional,1 de enero de 2022,477753
Ambos sexos,23 años,Total Nacional,1 de julio de 2021,476606
Ambos sexos,23 años,Total Nacional,1 de enero de 2021,479127
Ambos sexos,23 años,Total Nacional,1 de julio de 2020,475303
Ambos sexos,23 años,Total Nacional,1 de enero de 2020,470963
Ambos sexos,23 años,Total Nacional,1 de julio de 2019,463920
Ambos sexos,23 años,Total Nacional,1 de enero de 2019,458095
Ambos sexos,23 años,Total Nacional,1 de julio de 2018,454229
Ambos sexos,23 años,Total Nacional,1 de enero de 2018,453268
Ambos sexos,23 años,Total Nacional,1 de julio de 2017,456863
Ambos sexos,23 años,Total Nacional,1 de enero de 2017,463278
Ambos sexos,23 años,Total Nacional,1 de julio de 2016,468615
Ambos sexos,23 años,Total Nacional,1 de enero de 2016,475744
Ambos sexos,23 años,Total Nacional,1 de julio de 2015,473985
Ambos sexos,23 años,Total Nacional,1 de enero de 2015,473647
Ambos sexos,23 años,Total Nacional,1 de julio de 2014,477354
Ambos sexos,23 años,Total Nacional,1 de enero de 2014,482902
Ambos sexos,23 años,Total Nacional,1 de julio de 2013,490421
Ambos sexos,23 años,Total Nacional,1 de enero de 2013,500067
Ambos sexos,23 años,Total Nacional,1 de julio de 2012,508391
Ambos sexos,23 años,Total Nacional,1 de enero de 2012,516940
Ambos sexos,23 años,Total Nacional,1 de julio de 2011,523143
Ambos sexos,23 años,Total Nacional,1 de enero de 2011,530195
Ambos sexos,23 años,Total Nacional,1 de julio de 2010,539659
Ambos sexos,23 años,Total Nacional,1 de enero de 2010,550031
Ambos sexos,23 años,Total Nacional,1 de julio de 2009,562647
Ambos sexos,23 años,Total Nacional,1 de enero de 2009,574630
Ambos sexos,23 años,Total Nacional,1 de julio de 2008,584721
Ambos sexos,23 años,Total Nacional,1 de enero de 2008,591803
Ambos sexos,23 años,Total Nacional,1 de julio de 2007,593863
Ambos sexos,23 años,Total Nacional,1 de enero de 2007,594073
Ambos sexos,23 años,Total Nacional,1 de julio de 2006,604561
Ambos sexos,23 años,Total Nacional,1 de enero de 2006,616984
Ambos sexos,23 años,Total Nacional,1 de julio de 2005,627125
Ambos sexos,23 años,Total Nacional,1 de enero de 2005,633486
Ambos sexos,23 años,Total Nacional,1 de julio de 2004,640308
Ambos sexos,23 años,Total Nacional,1 de enero de 2004,651702
Ambos sexos,23 años,Total Nacional,1 de julio de 2003,656090
Ambos sexos,23 años,Total Nacional,1 de enero de 2003,659215
Ambos sexos,23 años,Total Nacional,1 de julio de 2002,667907
Ambos sexos,23 años,Total Nacional,1 de enero de 2002,675215
Ambos sexos,23 años,Total Nacional,1 de julio de 2001,675775
Ambos sexos,23 años,Total Nacional,1 de enero de 2001,681318
Ambos sexos,23 años,Total Nacional,1 de julio de 2000,690528
Ambos sexos,23 años,Total Nacional,1 de enero de 2000,699971
Ambos sexos,23 años,Total Nacional,1 de julio de 1999,699264
Ambos sexos,23 años,Total Nacional,1 de enero de 1999,698731
Ambos sexos,23 años,Total Nacional,1 de julio de 1998,695620
Ambos sexos,23 años,Total Nacional,1 de enero de 1998,692405
Ambos sexos,23 años,Total Nacional,1 de julio de 1997,685621
Ambos sexos,23 años,Total Nacional,1 de enero de 1997,679030
Ambos sexos,23 años,Total Nacional,1 de julio de 1996,679024
Ambos sexos,23 años,Total Nacional,1 de enero de 1996,679258
Ambos sexos,23 años,Total Nacional,1 de julio de 1995,673589
Ambos sexos,23 años,Total Nacional,1 de enero de 1995,667896
Ambos sexos,23 años,Total Nacional,1 de julio de 1994,663959
Ambos sexos,23 años,Total Nacional,1 de enero de 1994,660067
Ambos sexos,23 años,Total Nacional,1 de julio de 1993,655351
Ambos sexos,23 años,Total Nacional,1 de enero de 1993,650467
Ambos sexos,23 años,Total Nacional,1 de julio de 1992,647615
Ambos sexos,23 años,Total Nacional,1 de enero de 1992,644686
Ambos sexos,23 años,Total Nacional,1 de julio de 1991,647786
Ambos sexos,23 años,Total Nacional,1 de enero de 1991,651627
Ambos sexos,23 años,Total Nacional,1 de julio de 1990,648085
Ambos sexos,23 años,Total Nacional,1 de enero de 1990,645364
Ambos sexos,23 años,Total Nacional,1 de julio de 1989,646385
Ambos sexos,23 años,Total Nacional,1 de enero de 1989,646924
Ambos sexos,23 años,Total Nacional,1 de julio de 1988,653269
Ambos sexos,23 años,Total Nacional,1 de enero de 1988,659856
Ambos sexos,23 años,Total Nacional,1 de julio de 1987,648287
Ambos sexos,23 años,Total Nacional,1 de enero de 1987,636635
Ambos sexos,23 años,Total Nacional,1 de julio de 1986,627621
Ambos sexos,23 años,Total Nacional,1 de enero de 1986,618480
Ambos sexos,23 años,Total Nacional,1 de julio de 1985,613890
Ambos sexos,23 años,Total Nacional,1 de enero de 1985,609042
Ambos sexos,23 años,Total Nacional,1 de julio de 1984,611086
Ambos sexos,23 años,Total Nacional,1 de enero de 1984,612477
Ambos sexos,23 años,Total Nacional,1 de julio de 1983,604574
Ambos sexos,23 años,Total Nacional,1 de enero de 1983,596512
Ambos sexos,23 años,Total Nacional,1 de julio de 1982,594296
Ambos sexos,23 años,Total Nacional,1 de enero de 1982,592184
Ambos sexos,23 años,Total Nacional,1 de julio de 1981,586213
Ambos sexos,23 años,Total Nacional,1 de enero de 1981,580154
Ambos sexos,24 años,Total Nacional,1 de julio de 2022,489456
Ambos sexos,24 años,Total Nacional,1 de enero de 2022,486046
Ambos sexos,24 años,Total Nacional,1 de julio de 2021,480433
Ambos sexos,24 años,Total Nacional,1 de enero de 2021,478741
Ambos sexos,24 años,Total Nacional,1 de julio de 2020,476656
Ambos sexos,24 años,Total Nacional,1 de enero de 2020,473933
Ambos sexos,24 años,Total Nacional,1 de julio de 2019,469460
Ambos sexos,24 años,Total Nacional,1 de enero de 2019,466534
Ambos sexos,24 años,Total Nacional,1 de julio de 2018,468082
Ambos sexos,24 años,Total Nacional,1 de enero de 2018,472637
Ambos sexos,24 años,Total Nacional,1 de julio de 2017,475292
Ambos sexos,24 años,Total Nacional,1 de enero de 2017,481100
Ambos sexos,24 años,Total Nacional,1 de julio de 2016,478029
Ambos sexos,24 años,Total Nacional,1 de enero de 2016,476731
Ambos sexos,24 años,Total Nacional,1 de julio de 2015,479556
Ambos sexos,24 años,Total Nacional,1 de enero de 2015,483744
Ambos sexos,24 años,Total Nacional,1 de julio de 2014,489766
Ambos sexos,24 años,Total Nacional,1 de enero de 2014,497608
Ambos sexos,24 años,Total Nacional,1 de julio de 2013,506111
Ambos sexos,24 años,Total Nacional,1 de enero de 2013,516666
Ambos sexos,24 años,Total Nacional,1 de julio de 2012,525437
Ambos sexos,24 años,Total Nacional,1 de enero de 2012,534183
Ambos sexos,24 años,Total Nacional,1 de julio de 2011,542990
Ambos sexos,24 años,Total Nacional,1 de enero de 2011,553069
Ambos sexos,24 años,Total Nacional,1 de julio de 2010,565533
Ambos sexos,24 años,Total Nacional,1 de enero de 2010,578952
Ambos sexos,24 años,Total Nacional,1 de julio de 2009,592958
Ambos sexos,24 años,Total Nacional,1 de enero de 2009,606204
Ambos sexos,24 años,Total Nacional,1 de julio de 2008,614800
Ambos sexos,24 años,Total Nacional,1 de enero de 2008,620074
Ambos sexos,24 años,Total Nacional,1 de julio de 2007,630679
Ambos sexos,24 años,Total Nacional,1 de enero de 2007,639089
Ambos sexos,24 años,Total Nacional,1 de julio de 2006,645574
Ambos sexos,24 años,Total Nacional,1 de enero de 2006,654444
Ambos sexos,24 años,Total Nacional,1 de julio de 2005,666641
Ambos sexos,24 años,Total Nacional,1 de enero de 2005,674412
Ambos sexos,24 años,Total Nacional,1 de julio de 2004,674644
Ambos sexos,24 años,Total Nacional,1 de enero de 2004,680087
Ambos sexos,24 años,Total Nacional,1 de julio de 2003,690138
Ambos sexos,24 años,Total Nacional,1 de enero de 2003,699219
Ambos sexos,24 años,Total Nacional,1 de julio de 2002,695529
Ambos sexos,24 años,Total Nacional,1 de enero de 2002,690462
Ambos sexos,24 años,Total Nacional,1 de julio de 2001,694163
Ambos sexos,24 años,Total Nacional,1 de enero de 2001,703350
Ambos sexos,24 años,Total Nacional,1 de julio de 2000,702471
Ambos sexos,24 años,Total Nacional,1 de enero de 2000,701775
Ambos sexos,24 años,Total Nacional,1 de julio de 1999,698705
Ambos sexos,24 años,Total Nacional,1 de enero de 1999,695575
Ambos sexos,24 años,Total Nacional,1 de julio de 1998,688594
Ambos sexos,24 años,Total Nacional,1 de enero de 1998,681808
Ambos sexos,24 años,Total Nacional,1 de julio de 1997,681486
Ambos sexos,24 años,Total Nacional,1 de enero de 1997,681429
Ambos sexos,24 años,Total Nacional,1 de julio de 1996,675787
Ambos sexos,24 años,Total Nacional,1 de enero de 1996,670097
